timestamp,open,high,low,close,volume
2021-12-26 08:00:00,49930.39,50169.17,49412.0,49748.89,3699.2821
2021-12-26 12:00:00,49748.89,50281.08,49642.11,50049.34,2958.48012
2021-12-26 16:00:00,50049.34,50465.54,50018.38,50342.51,2880.28208
2021-12-26 20:00:00,50342.51,51280.0,49914.73,50775.49,4156.78517
2021-12-27 00:00:00,50775.48,51150.0,50449.0,51009.02,3752.07895
2021-12-27 04:00:00,51009.02,51093.86,50631.0,50694.83,3602.41077
2021-12-27 08:00:00,50694.83,50900.0,50499.77,50759.45,3723.05471
2021-12-27 12:00:00,50759.46,51677.0,50567.07,51450.57,6595.57466
2021-12-27 16:00:00,51450.58,52088.0,51200.0,51204.64,6133.86149
2021-12-27 20:00:00,51204.65,51365.76,50622.0,50701.44,4985.23508
2021-12-28 00:00:00,50701.44,50704.05,49500.0,49828.06,9367.72
2021-12-28 04:00:00,49828.07,49828.07,48657.12,49227.13,8162.65415
2021-12-28 08:00:00,49227.14,49444.46,48755.32,49200.39,7558.4566
2021-12-28 12:00:00,49200.39,49371.18,48301.88,48937.48,6508.28299
2021-12-28 16:00:00,48937.47,48974.85,47313.01,47689.46,9612.96288
2021-12-28 20:00:00,47689.46,48142.78,47320.0,47543.74,4643.26262
2021-12-29 00:00:00,47543.74,48139.08,47450.01,48001.01,4876.3594
2021-12-29 04:00:00,48001.01,48056.28,47522.89,47570.03,3867.90965
2021-12-29 08:00:00,47570.03,48092.1,47398.46,47737.95,5861.06854
2021-12-29 12:00:00,47737.96,48030.05,46586.62,47959.36,12128.42385
2021-12-29 16:00:00,47959.36,48038.92,47024.27,47148.61,5197.89978
2021-12-29 20:00:00,47148.62,47709.2,46096.99,46464.66,7567.20878
2021-12-30 00:00:00,46464.66,46844.8,45900.0,46504.0,6477.17603
2021-12-30 04:00:00,46504.0,47105.37,46490.01,46980.71,4521.15551
2021-12-30 08:00:00,46980.71,47566.0,46659.13,47515.45,4786.50881
2021-12-30 12:00:00,47515.45,47719.37,47118.69,47159.41,5753.01921
2021-12-30 16:00:00,47159.42,47900.0,47092.13,47558.35,4964.14914
2021-12-30 20:00:00,47558.35,47682.07,46729.0,47120.87,3850.28699
2021-12-31 00:00:00,47120.88,47500.0,46825.38,47201.85,3278.16979
2021-12-31 04:00:00,47201.84,47550.0,46836.86,47191.09,3618.27856
2021-12-31 08:00:00,47191.08,48548.26,47065.3,47975.76,8542.25162
2021-12-31 12:00:00,47975.76,48170.0,47830.64,48005.37,4864.54821
2021-12-31 16:00:00,48005.37,48118.45,45678.96,45728.28,9090.79287
2021-12-31 20:00:00,45728.28,46569.97,45678.0,46216.93,5543.95691
2022-01-01 00:00:00,46216.93,46949.99,46208.37,46813.2,3495.20465
2022-01-01 04:00:00,46813.21,47555.55,46591.23,47194.73,3522.79888
2022-01-01 08:00:00,47194.73,47344.69,46715.39,46758.87,2729.67811
2022-01-01 12:00:00,46758.87,47491.14,46756.3,47219.04,3055.90946
2022-01-01 16:00:00,47219.04,47954.63,47186.07,47329.78,4061.67681
2022-01-01 20:00:00,47329.79,47814.0,47222.22,47722.65,2739.19534
2022-01-02 00:00:00,47722.66,47750.0,47269.47,47329.47,2387.90724
2022-01-02 04:00:00,47329.47,47415.73,46770.23,47173.45,3018.46827
2022-01-02 08:00:00,47173.44,47499.45,46970.05,47235.5,2119.84865
2022-01-02 12:00:00,47238.89,47447.0,47013.5,47340.47,2780.32874
2022-01-02 16:00:00,47340.47,47990.0,46654.0,46907.68,5597.88593
2022-01-02 20:00:00,46907.67,47469.34,46815.17,47286.18,2436.02157
2022-01-03 00:00:00,47286.18,47289.11,46722.39,46793.26,2994.31942
2022-01-03 04:00:00,46793.27,47211.09,46750.0,47051.37,2838.97703
2022-01-03 08:00:00,47051.36,47431.67,46778.0,47378.0,4262.39073
2022-01-03 12:00:00,47378.0,47570.0,46575.25,46693.45,5463.72051
2022-01-03 16:00:00,46693.44,46790.0,46263.29,46360.01,5861.46189
2022-01-03 20:00:00,46360.01,46576.94,45696.0,46446.1,6241.20752
2022-01-04 00:00:00,46446.1,46549.19,45934.5,46313.97,3604.76267
2022-01-04 04:00:00,46313.96,46600.21,45996.26,46550.0,5734.35172
2022-01-04 08:00:00,46549.99,46772.41,46300.0,46733.77,4686.5322
2022-01-04 12:00:00,46733.78,47557.54,46410.0,46925.35,8065.90334
2022-01-04 16:00:00,46925.34,46984.99,45500.0,46052.36,9855.45649
2022-01-04 20:00:00,46052.35,46428.27,45760.05,45832.01,3544.40718
2022-01-05 00:00:00,45832.01,46549.0,45722.21,46422.55,3034.64069
2022-01-05 04:00:00,46422.56,46527.39,46246.01,46407.51,2185.03432
2022-01-05 08:00:00,46407.5,47070.0,46110.0,46270.99,5623.80527
2022-01-05 12:00:00,46271.0,46822.17,45803.67,46622.53,6056.26257
2022-01-05 16:00:00,46622.53,46674.37,44500.0,44685.93,13258.75934
2022-01-05 20:00:00,44685.93,44847.99,42500.0,43451.13,21625.61638
2022-01-06 00:00:00,43451.14,43816.0,42803.37,42835.0,7907.29623
2022-01-06 04:00:00,42835.0,43275.8,42600.05,43245.25,7148.39091
2022-01-06 08:00:00,43245.26,43273.87,42430.58,42878.34,7751.7942
2022-01-06 12:00:00,42878.33,43267.09,42632.44,42950.01,7414.23595
2022-01-06 16:00:00,42950.02,43508.78,42725.09,43438.1,5500.53168
2022-01-06 20:00:00,43438.11,43581.3,43007.81,43082.31,3158.12408
2022-01-07 00:00:00,43082.3,43145.83,41577.77,41803.11,9110.36283
2022-01-07 04:00:00,41803.11,41950.0,41000.0,41706.71,12822.5044
2022-01-07 08:00:00,41706.71,42883.47,41607.5,42258.62,7627.20984
2022-01-07 12:00:00,42258.62,42766.17,40610.0,41319.11,13946.04637
2022-01-07 16:00:00,41310.85,42315.85,40917.66,41775.38,7870.74271
2022-01-07 20:00:00,41775.38,42054.0,41336.82,41566.48,3459.64203
2022-01-08 00:00:00,41566.48,42246.37,41558.0,41810.91,3546.24518
2022-01-08 04:00:00,41810.92,41999.99,41739.0,41913.58,2135.49013
2022-01-08 08:00:00,41913.59,42200.0,41767.16,41940.22,3321.30192
2022-01-08 12:00:00,41940.22,42063.23,41400.0,41613.33,4171.17885
2022-01-08 16:00:00,41609.6,41740.53,40501.0,40831.07,12549.74604
2022-01-08 20:00:00,40831.06,42300.0,40720.0,41679.74,7228.76899
2022-01-09 00:00:00,41679.74,42170.11,41388.13,41833.89,4255.72958
2022-01-09 04:00:00,41833.9,42103.31,41681.17,41791.51,2460.7712
2022-01-09 08:00:00,41791.5,41990.0,41410.0,41857.62,3137.48125
2022-01-09 12:00:00,41857.62,41923.39,41200.02,41621.11,3367.82823
2022-01-09 16:00:00,41621.11,42740.0,41556.49,42695.26,5802.65087
2022-01-09 20:00:00,42695.27,42786.7,41766.43,41864.62,3699.93313
2022-01-10 00:00:00,41864.62,42037.05,41601.0,41967.59,3090.07632
2022-01-10 04:00:00,41967.59,42248.5,41811.7,42042.38,3216.0852
2022-01-10 08:00:00,42042.38,42116.61,41455.0,41565.34,4092.19411
2022-01-10 12:00:00,41565.33,41616.72,39650.0,40984.33,22660.39365
2022-01-10 16:00:00,40984.34,42121.63,40564.89,41297.15,13657.42788
2022-01-10 20:00:00,41297.15,41985.0,41158.99,41822.49,4012.99303
2022-01-11 00:00:00,41822.49,42400.01,41544.64,42277.98,4934.14719
2022-01-11 04:00:00,42277.99,42387.78,41971.37,42211.05,3883.13068
2022-01-11 08:00:00,42212.21,42627.66,41575.0,41809.99,6072.63206
2022-01-11 12:00:00,41809.99,42200.0,41268.93,41733.93,7345.13139
2022-01-11 16:00:00,41733.92,43100.0,41680.44,42972.05,11896.68845
2022-01-11 20:00:00,42972.04,43095.26,42597.41,42729.29,3164.70752
2022-01-12 00:00:00,42729.29,42965.0,42450.0,42605.02,3086.64021
2022-01-12 04:00:00,42605.01,42867.55,42463.13,42561.67,3336.77438
2022-01-12 08:00:00,42561.66,43443.6,42508.69,42935.92,6248.56105
2022-01-12 12:00:00,42935.92,44078.4,42874.01,43560.29,12273.47054
2022-01-12 16:00:00,43560.29,43886.26,43317.0,43743.11,4601.65301
2022-01-12 20:00:00,43743.1,44322.0,43629.39,43902.66,4396.19361
2022-01-13 00:00:00,43902.65,44075.42,43422.72,43509.93,3979.63723
2022-01-13 04:00:00,43505.99,43795.44,43483.2,43699.99,3331.80419
2022-01-13 08:00:00,43699.99,44014.51,43500.0,43602.31,4607.65385
2022-01-13 12:00:00,43603.58,44500.0,42871.01,43200.0,11551.88285
2022-01-13 16:00:00,43200.01,43500.0,42535.0,42700.67,6945.66481
2022-01-13 20:00:00,42700.67,42888.18,42311.22,42560.11,4494.23469
2022-01-14 00:00:00,42558.35,42784.0,42362.91,42623.87,4534.92179
2022-01-14 04:00:00,42623.87,42978.1,42599.99,42660.01,4015.82873
2022-01-14 08:00:00,42660.0,42688.84,41826.82,42012.94,7628.33288
2022-01-14 12:00:00,42012.94,43347.42,41725.95,43109.0,8997.40197
2022-01-14 16:00:00,43109.0,43408.0,42777.0,43077.93,4631.61759
2022-01-14 20:00:00,43077.93,43448.78,43000.0,43059.96,2832.77996
2022-01-15 00:00:00,43059.96,43174.0,42864.49,42927.96,2973.19446
2022-01-15 04:00:00,42927.95,43099.81,42712.94,43088.12,2860.77788
2022-01-15 08:00:00,43088.12,43283.83,42884.01,43017.59,2599.71462
2022-01-15 12:00:00,43017.59,43406.96,42555.0,43401.21,4980.54141
2022-01-15 16:00:00,43401.21,43564.15,43233.33,43528.34,4570.18496
2022-01-15 20:00:00,43528.33,43800.0,43071.11,43084.29,3951.64283
2022-01-16 00:00:00,43084.29,43153.63,42838.0,42977.22,2783.29728
2022-01-16 04:00:00,42977.22,43253.68,42850.16,43202.21,2264.10918
2022-01-16 08:00:00,43202.21,43305.0,42759.0,42968.29,4708.53834
2022-01-16 12:00:00,42968.3,43416.05,42581.79,43219.53,5325.20803
2022-01-16 16:00:00,43219.54,43475.0,42790.02,42824.79,3290.4155
2022-01-16 20:00:00,42824.79,43263.15,42750.25,43071.66,2230.78438
2022-01-17 00:00:00,43071.66,43176.18,42624.11,42647.4,3067.15941
2022-01-17 04:00:00,42647.4,42967.99,42300.0,42656.03,4316.07881
2022-01-17 08:00:00,42656.03,42900.0,42567.93,42671.31,3521.25336
2022-01-17 12:00:00,42671.3,42793.16,42385.0,42477.66,4178.38817
2022-01-17 16:00:00,42477.67,42538.47,41822.74,42238.31,8112.80827
2022-01-17 20:00:00,42238.31,42392.66,41540.42,42201.62,4366.39811
2022-01-18 00:00:00,42201.63,42436.66,41972.71,42040.54,4550.36015
2022-01-18 04:00:00,42040.53,42337.3,41886.25,42061.94,4135.11603
2022-01-18 08:00:00,42065.42,42065.42,41453.0,41854.14,6023.27637
2022-01-18 12:00:00,41854.13,41950.0,41250.0,41587.27,6280.61407
2022-01-18 16:00:00,41587.26,41799.08,41381.66,41699.61,3767.4442
2022-01-18 20:00:00,41695.59,42691.0,41500.99,42352.12,4567.27175
2022-01-19 00:00:00,42352.12,42500.0,41582.99,41706.41,4538.39603
2022-01-19 04:00:00,41706.41,41849.94,41161.2,41287.1,4837.49022
2022-01-19 08:00:00,41287.1,42178.48,41138.56,42033.0,6485.56373
2022-01-19 12:00:00,42033.0,42559.13,41832.13,41981.27,7218.70307
2022-01-19 16:00:00,41981.27,42355.9,41697.46,41873.79,5457.34151
2022-01-19 20:00:00,41872.45,41993.98,41548.0,41660.01,3148.22703
2022-01-20 00:00:00,41660.0,42082.26,41639.88,41924.97,3240.94302
2022-01-20 04:00:00,41924.97,42148.0,41768.48,42058.31,3602.56211
2022-01-20 08:00:00,42058.31,42232.76,41807.94,42129.44,3148.83581
2022-01-20 12:00:00,42129.45,43456.0,41900.05,43308.69,10872.70214
2022-01-20 16:00:00,43308.7,43505.0,42805.0,42917.32,6495.57509
2022-01-20 20:00:00,42917.31,42996.64,40553.31,40680.91,14969.72136
2022-01-21 00:00:00,40680.92,41100.0,38220.0,38465.65,21282.979752
2022-01-21 04:00:00,38465.65,39177.2,38437.15,39134.55,9944.04301
2022-01-21 08:00:00,39136.31,39320.0,38668.19,38898.18,6699.133
2022-01-21 12:00:00,38898.19,39042.4,37710.0,38857.26,16377.231383
2022-01-21 16:00:00,38857.24,39071.13,37850.0,37984.12,8202.7099
2022-01-21 20:00:00,37984.11,38470.0,35440.45,36445.31,26354.794954
2022-01-22 00:00:00,36445.31,36835.22,36009.98,36341.64,12970.56975
2022-01-22 04:00:00,36340.43,36423.82,35112.84,35400.02,15700.147168
2022-01-22 08:00:00,35400.01,35948.01,34008.0,35406.76,27869.635033
2022-01-22 12:00:00,35406.76,36192.76,34805.32,34838.68,13764.18535
2022-01-22 16:00:00,34838.69,35501.96,34243.38,34528.62,11909.55801
2022-01-22 20:00:00,34528.61,35729.03,34415.95,35071.42,8257.24365
2022-01-23 00:00:00,35071.42,35526.28,34811.0,35051.0,5314.38133
2022-01-23 04:00:00,35051.01,35758.64,34940.09,35571.19,7954.12458
2022-01-23 08:00:00,35571.19,36150.76,35325.03,35686.29,9612.66388
2022-01-23 12:00:00,35686.29,36080.5,35050.4,35287.58,6581.33332
2022-01-23 16:00:00,35282.66,35450.0,34601.01,34775.45,5880.32181
2022-01-23 20:00:00,34775.45,36499.0,34707.58,36244.55,8936.69862
2022-01-24 00:00:00,36244.55,36251.5,35160.51,35338.26,7165.42052
2022-01-24 04:00:00,35338.25,35473.45,34811.87,34888.81,4977.80812
2022-01-24 08:00:00,34887.9,35562.15,33029.54,33697.11,23802.116495
2022-01-24 12:00:00,33697.12,34388.38,32917.17,34233.95,22498.497916
2022-01-24 16:00:00,34237.31,36436.0,33803.13,36066.4,21817.53204
2022-01-24 20:00:00,36066.4,37550.0,35951.13,36660.35,11643.37812
2022-01-25 00:00:00,36660.35,36691.87,35955.43,36424.49,6255.52219
2022-01-25 04:00:00,36424.5,36496.62,35701.0,36044.01,5943.09862
2022-01-25 08:00:00,36044.01,36800.0,36003.3,36406.0,8110.56818
2022-01-25 12:00:00,36406.0,37149.42,35967.33,36530.0,13684.1698
2022-01-25 16:00:00,36530.0,37545.14,36492.48,37067.13,9955.53936
2022-01-25 20:00:00,37067.13,37103.15,36421.56,36958.32,5283.50368
2022-01-26 00:00:00,36958.32,37522.24,36550.2,37389.76,6842.03768
2022-01-26 04:00:00,37389.77,37974.43,37109.37,37338.59,8374.59822
2022-01-26 08:00:00,37338.6,38248.92,37324.58,38072.77,9307.93892
2022-01-26 12:00:00,38072.77,38499.0,37475.01,37985.0,12793.04941
2022-01-26 16:00:00,37985.01,38919.98,37311.58,37579.9,19388.99139
2022-01-26 20:00:00,37576.67,37580.03,36234.63,36809.34,13123.54474
2022-01-27 00:00:00,36807.24,37080.0,35507.01,35745.7,10776.58699
2022-01-27 04:00:00,35745.7,36303.8,35692.61,36173.87,8841.21015
2022-01-27 08:00:00,36177.17,36781.79,35815.8,36679.98,7499.79721
2022-01-27 12:00:00,36679.98,37199.0,36423.46,36639.43,8665.06124
2022-01-27 16:00:00,36639.43,36787.77,35883.82,36209.2,6915.06301
2022-01-27 20:00:00,36209.19,37234.47,35538.75,37160.1,10323.16074
2022-01-28 00:00:00,37160.11,37467.98,36500.0,37351.83,8117.63862
2022-01-28 04:00:00,37351.83,37500.0,36777.77,36799.82,6574.94579
2022-01-28 08:00:00,36799.82,36882.22,36287.03,36448.28,6628.45526
2022-01-28 12:00:00,36447.67,37300.0,36155.01,37188.98,9825.07956
2022-01-28 16:00:00,37188.99,37376.7,36765.05,37222.86,5339.26276
2022-01-28 20:00:00,37222.85,38000.0,37134.65,37716.56,5668.88757
2022-01-29 00:00:00,37716.57,37983.41,37448.58,37737.73,4115.15883
2022-01-29 04:00:00,37737.72,37925.0,37589.44,37836.99,3427.98801
2022-01-29 08:00:00,37836.98,37923.0,37544.94,37736.07,2819.87215
2022-01-29 12:00:00,37736.06,38198.82,37268.44,37566.82,6404.9232
2022-01-29 16:00:00,37567.98,37950.0,37317.37,37853.0,3330.83069
2022-01-29 20:00:00,37853.0,38720.74,37816.21,38166.84,6030.72394
2022-01-30 00:00:00,38166.83,38281.24,37737.49,37917.13,3377.96921
2022-01-30 04:00:00,37917.13,38300.0,37901.17,38244.98,2678.99042
2022-01-30 08:00:00,38244.98,38359.26,37795.0,38110.02,4712.87374
2022-01-30 12:00:00,38110.03,38153.82,37712.05,37980.09,2934.1298
2022-01-30 16:00:00,37977.47,38074.76,37442.52,37512.37,3351.24867
2022-01-30 20:00:00,37512.37,38230.0,37351.63,37881.76,4375.45343
2022-01-31 00:00:00,37881.75,37951.07,36632.61,37025.68,7138.36907
2022-01-31 04:00:00,37025.68,37196.91,36811.48,37121.83,3148.35918
2022-01-31 08:00:00,37121.84,37399.93,36880.0,37265.16,4020.70047
2022-01-31 12:00:00,37265.15,37900.0,36724.0,37722.91,8990.81294
2022-01-31 16:00:00,37722.91,38744.0,37671.46,38415.79,9491.10461
2022-01-31 20:00:00,38415.79,38737.99,38236.69,38466.9,4065.89953
2022-02-01 00:00:00,38466.9,38649.9,38175.86,38596.82,3549.58405
2022-02-01 04:00:00,38596.82,38644.57,38240.0,38440.77,3416.90805
2022-02-01 08:00:00,38440.76,39100.0,38000.0,38425.06,8201.00865
2022-02-01 12:00:00,38425.05,39034.47,38190.42,38630.33,8820.81241
2022-02-01 16:00:00,38630.32,39265.2,38341.06,38378.09,7309.57506
2022-02-01 20:00:00,38378.1,38889.0,38369.0,38694.59,3276.55841
2022-02-02 00:00:00,38694.59,38855.92,38374.78,38552.87,3300.89167
2022-02-02 04:00:00,38552.87,38555.33,38196.42,38284.69,3743.58713
2022-02-02 08:00:00,38282.14,38597.95,38225.0,38490.0,3440.8378
2022-02-02 12:00:00,38490.0,38773.41,37361.49,37429.78,10461.69509
2022-02-02 16:00:00,37429.78,37674.34,37066.66,37566.56,6853.10313
2022-02-02 20:00:00,37566.56,37662.14,36586.95,36896.36,7994.56648
2022-02-03 00:00:00,36896.37,37049.65,36720.01,36820.83,4617.34607
2022-02-03 04:00:00,36822.5,37093.03,36780.04,37024.16,4603.39848
2022-02-03 08:00:00,37024.16,37106.91,36250.73,36785.0,6375.43998
2022-02-03 12:00:00,36785.0,36976.89,36250.0,36910.05,6871.90736
2022-02-03 16:00:00,36910.06,37104.6,36449.43,36551.7,4410.35527
2022-02-03 20:00:00,36551.71,37387.0,36270.0,37311.61,5202.66283
2022-02-04 00:00:00,37311.98,37445.5,37026.73,37297.62,5055.04806
2022-02-04 04:00:00,37297.61,38222.0,37245.0,37869.31,8027.55596
2022-02-04 08:00:00,37869.31,38236.08,37763.74,37810.0,5816.12565
2022-02-04 12:00:00,37810.0,39819.91,37290.2,39490.87,20274.09013
2022-02-04 16:00:00,39490.88,40877.0,39442.89,40727.91,17077.62952
2022-02-04 20:00:00,40727.92,41772.33,40382.84,41574.25,8453.50942
2022-02-05 00:00:00,41571.7,41913.69,41173.36,41447.85,8208.78852
2022-02-05 04:00:00,41447.85,41748.18,41369.69,41379.99,4611.24918
2022-02-05 08:00:00,41379.99,41669.0,41099.92,41430.0,5220.42031
2022-02-05 12:00:00,41430.0,41899.54,41326.17,41761.85,6016.92671
2022-02-05 16:00:00,41761.87,41854.81,40843.01,41544.9,5915.46066
2022-02-05 20:00:00,41544.9,41771.85,41349.81,41382.59,2559.49834
2022-02-06 00:00:00,41382.6,41640.0,41340.35,41444.04,2064.25705
2022-02-06 04:00:00,41444.03,41714.18,41305.29,41612.33,2267.93171
2022-02-06 08:00:00,41612.32,41700.01,41444.0,41522.0,2030.31116
2022-02-06 12:00:00,41522.0,42168.0,41116.56,41519.49,7364.57563
2022-02-06 16:00:00,41519.48,41747.4,41417.23,41717.94,2735.98951
2022-02-06 20:00:00,41717.93,42656.0,41478.86,42380.87,5942.10198
2022-02-07 00:00:00,42380.87,42944.2,41645.85,42818.99,9921.46732
2022-02-07 04:00:00,42819.0,43000.0,42551.96,42723.92,5908.75547
2022-02-07 08:00:00,42723.91,42767.69,42234.09,42720.03,5775.99721
2022-02-07 12:00:00,42720.03,43895.02,42490.02,43835.59,11355.37938
2022-02-07 16:00:00,43835.59,44500.5,43484.91,44252.8,12059.29967
2022-02-07 20:00:00,44252.31,44438.93,43742.9,43839.99,6039.72101
2022-02-08 00:00:00,43839.99,44185.0,43555.72,44178.57,6089.41865
2022-02-08 04:00:00,44178.57,45492.0,44073.73,44855.0,12482.11456
2022-02-08 08:00:00,44855.0,44919.77,43520.96,43988.3,16705.18579
2022-02-08 12:00:00,43988.3,43988.31,42854.81,43429.31,12432.46818
2022-02-08 16:00:00,43429.32,43685.2,42666.0,42998.65,9095.17318
2022-02-08 20:00:00,43000.53,44393.36,42938.36,44042.99,8075.93351
2022-02-09 00:00:00,44043.0,44341.88,43117.92,43343.28,6322.35073
2022-02-09 04:00:00,43343.28,43918.52,43125.0,43807.75,4631.70351
2022-02-09 08:00:00,43807.75,43939.0,43181.91,43715.45,5258.09575
2022-02-09 12:00:00,43715.46,44471.4,43617.61,43867.63,7811.59416
2022-02-09 16:00:00,43867.63,44700.0,43579.66,44463.43,6189.45543
2022-02-09 20:00:00,44466.23,44799.0,44189.0,44372.72,4214.96771
2022-02-10 00:00:00,44372.71,44400.0,43542.14,43775.42,5357.42965
2022-02-10 04:00:00,43775.42,44131.6,43575.22,44092.42,3346.73043
2022-02-10 08:00:00,44092.43,45177.96,44055.86,44834.09,7254.84317
2022-02-10 12:00:00,44834.09,45669.71,43174.01,44947.1,24969.59606
2022-02-10 16:00:00,44947.12,45821.0,44341.07,44373.97,13381.10677
2022-02-10 20:00:00,44373.95,44601.14,43333.42,43495.44,8047.58483
2022-02-11 00:00:00,43495.44,43749.86,42600.0,43343.71,10110.9273
2022-02-11 04:00:00,43342.92,43416.22,42814.23,43359.25,3941.73806
2022-02-11 08:00:00,43359.24,43600.0,42851.0,43357.53,5475.47369
2022-02-11 12:00:00,43357.53,43920.0,43253.31,43669.01,7581.1017
2022-02-11 16:00:00,43669.02,43767.16,42050.0,42742.63,10610.87665
2022-02-11 20:00:00,42742.63,42865.58,41938.51,42373.73,7255.0513
2022-02-12 00:00:00,42373.73,42485.66,42156.99,42288.46,3288.29465
2022-02-12 04:00:00,42288.45,42428.3,41688.88,42103.94,4367.69845
2022-02-12 08:00:00,42103.94,42459.06,41888.82,42406.48,3812.64672
2022-02-12 12:00:00,42406.48,42445.85,41800.13,42123.93,4622.69088
2022-02-12 16:00:00,42123.92,43079.49,41995.2,42662.47,6078.0721
2022-02-12 20:00:00,42662.47,42752.99,41700.0,42217.87,4387.45401
2022-02-13 00:00:00,42217.87,42508.47,42057.26,42230.0,2330.39143
2022-02-13 04:00:00,42229.99,42490.01,42119.35,42412.4,1777.84404
2022-02-13 08:00:00,42412.39,42654.64,42243.48,42470.73,2634.53051
2022-02-13 12:00:00,42470.72,42760.0,42138.17,42559.97,3618.82766
2022-02-13 16:00:00,42559.97,42580.0,41870.0,42031.16,4470.06705
2022-02-13 20:00:00,42031.17,42497.85,41929.42,42053.66,2900.42044
2022-02-14 00:00:00,42053.65,42180.04,41550.56,41916.43,5168.08194
2022-02-14 04:00:00,41916.42,42368.21,41734.7,42314.42,3722.30411
2022-02-14 08:00:00,42314.42,42415.0,41922.48,42117.87,4919.49954
2022-02-14 12:00:00,42112.71,42842.4,41961.13,42584.97,8465.74177
2022-02-14 16:00:00,42584.97,42818.35,41803.17,42119.31,7727.34218
2022-02-14 20:00:00,42119.31,42800.0,41933.95,42535.94,4007.16106
2022-02-15 00:00:00,42535.94,43700.0,42427.03,43567.76,7369.37671
2022-02-15 04:00:00,43567.75,43781.97,43397.1,43691.57,4329.57517
2022-02-15 08:00:00,43691.57,44425.85,43608.67,44233.6,9378.32292
2022-02-15 12:00:00,44233.6,44500.0,44024.03,44198.96,7094.5811
2022-02-15 16:00:00,44198.97,44259.37,43846.07,43993.95,4915.19058
2022-02-15 20:00:00,43993.94,44751.4,43941.28,44544.86,5008.14928
2022-02-16 00:00:00,44544.85,44549.97,43877.18,43971.26,4792.55593
2022-02-16 04:00:00,43971.27,44191.77,43673.92,44184.2,3811.49504
2022-02-16 08:00:00,44184.19,44327.55,43876.0,44173.15,3718.85182
2022-02-16 12:00:00,44173.15,44214.11,43307.0,43598.63,7100.1711
2022-02-16 16:00:00,43598.62,44344.64,43350.0,44220.0,6131.78678
2022-02-16 20:00:00,44219.99,44376.58,43823.09,43873.56,2917.01203
2022-02-17 00:00:00,43873.56,44164.71,43575.04,43583.05,3545.31414
2022-02-17 04:00:00,43580.0,43950.0,43350.0,43919.46,4058.38755
2022-02-17 08:00:00,43919.46,44022.36,42900.0,43164.05,7089.09929
2022-02-17 12:00:00,43164.05,43340.65,41700.0,41925.44,12817.3617
2022-02-17 16:00:00,41925.44,42111.0,40750.02,41201.62,11025.4262
2022-02-17 20:00:00,41204.22,41204.22,40073.21,40515.7,8710.40606
2022-02-18 00:00:00,40515.71,40950.0,40300.0,40691.98,5300.41799
2022-02-18 04:00:00,40691.97,40780.64,40493.31,40665.81,3464.12026
2022-02-18 08:00:00,40665.81,40959.88,40101.01,40178.94,5962.75694
2022-02-18 12:00:00,40178.95,40799.0,39616.72,39832.03,15730.488
2022-02-18 16:00:00,39832.02,40438.27,39450.0,40216.8,9738.09073
2022-02-18 20:00:00,40216.79,40286.09,39711.31,39974.44,3650.04849
2022-02-19 00:00:00,39974.45,40307.22,39915.89,40125.12,2584.5293
2022-02-19 04:00:00,40125.13,40444.32,40060.88,40263.71,2279.67412
2022-02-19 08:00:00,40263.7,40301.11,39648.6,39842.54,4264.32645
2022-02-19 12:00:00,39842.53,40076.94,39639.03,39969.93,3923.19584
2022-02-19 16:00:00,39969.92,40345.62,39850.0,39974.66,3240.99581
2022-02-19 20:00:00,39974.66,40140.0,39800.0,40079.17,1749.33358
2022-02-20 00:00:00,40079.17,40125.44,39700.0,39794.59,2330.8553
2022-02-20 04:00:00,39794.59,39843.59,38581.1,38796.64,9438.50276
2022-02-20 08:00:00,38796.63,38836.18,38000.0,38343.99,9315.50139
2022-02-20 12:00:00,38343.99,38616.0,38022.0,38335.04,4624.96929
2022-02-20 16:00:00,38337.2,38507.31,38180.1,38397.22,2783.66492
2022-02-20 20:00:00,38397.22,38979.12,38048.49,38386.89,4945.79645
2022-02-21 00:00:00,38386.89,39388.0,38182.98,38919.25,6481.37951
2022-02-21 04:00:00,38919.25,39494.35,38909.26,39294.07,4179.79433
2022-02-21 08:00:00,39294.06,39362.15,37348.49,37577.33,10358.56868
2022-02-21 12:00:00,37576.1,39283.07,37213.63,38827.94,17003.85957
2022-02-21 16:00:00,38827.93,39141.41,37500.0,38135.21,12272.80546
2022-02-21 20:00:00,38135.2,38448.27,36800.0,37008.16,12051.27741
2022-02-22 00:00:00,37008.16,37468.35,36350.0,36591.06,11180.78409
2022-02-22 04:00:00,36591.06,37250.23,36515.87,36771.66,8523.06137
2022-02-22 08:00:00,36771.65,37865.0,36756.53,37519.48,8567.41295
2022-02-22 12:00:00,37519.47,38298.48,37274.38,37759.9,11164.11113
2022-02-22 16:00:00,37759.9,38169.08,37380.0,38065.32,9337.43038
2022-02-22 20:00:00,38065.32,38429.0,37755.01,38230.33,5013.14597
2022-02-23 00:00:00,38230.33,38354.56,37528.33,37750.67,5041.08267
2022-02-23 04:00:00,37750.66,38213.11,37712.93,38151.17,4692.47418
2022-02-23 08:00:00,38151.16,39125.47,38081.12,38782.91,8941.95274
2022-02-23 12:00:00,38782.91,39249.93,38450.0,38512.51,8262.37861
2022-02-23 16:00:00,38512.51,38780.0,37536.0,37615.81,9521.08684
2022-02-23 20:00:00,37615.81,37796.36,37036.79,37250.01,7101.75696
